BOM_CMPNTS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT;PRDCT_BASE_QTY;PRDCT_TARG_QTY;CMPNT_RQRD_QTY;CMPNT_STCK_UNRS;CMPNT_STCK_RSTR;CMPNT_STCK_TRNS;CMPNT_STCK_QINS;CMPNT_STCK_BLCK;CMPNT_STCK_RTRN;CMPNT_STCK_TOT;CAN_BE_PRODUCED_UNRS;CAN_BE_PRODUCED_UNRS_QINS
1051296;10010240;795639;Component 795639;0.81;KOM;1000.00;1000.00;0.81;655.00;0.00;0.00;0.00;0.00;0.00;655.00;802696.07;802696.07
1051297;10010240;795640;Component 795640;0.61;KOM;1000.00;1000.00;0.61;683.00;0.00;0.00;0.00;0.00;0.00;683.00;1116013.07;1116013.07
1051298;10010240;895048;Component 895048;4.93;KG;1000.00;1000.00;4.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1051299;10010241;70021360;Component 70021360;1.02;TKO;1000.00;1000.00;1.02;6.30;0.00;0.00;0.00;0.00;0.00;6.30;6176.47;6176.47
1051300;10010241;70021361;Component 70021361;1.02;TKO;1000.00;1000.00;1.02;4.44;0.00;0.00;0.00;0.00;0.00;4.44;4352.94;4352.94
1051301;10010241;70021362;Component 70021362;1.02;TKO;1000.00;1000.00;1.02;2.60;0.00;0.00;0.00;0.00;0.00;2.60;2549.01;2549.01
1051302;10010241;70021367;Component 70021367;1.02;TKO;1000.00;1000.00;1.02;1.45;0.00;0.00;0.00;0.00;0.00;1.45;1421.56;1421.56
1051303;10010241;70021368;Component 70021368;42.53;KOM;1000.00;1000.00;42.53;9145.00;0.00;0.00;0.00;0.00;0.00;9145.00;215004.46;215004.46
1051304;10010241;700540;Component 700540;0.04;TKO;1000.00;1000.00;0.04;13.14;0.00;0.00;0.00;0.00;0.00;13.14;305720.93;305720.93
1051305;10010241;700541;Component 700541;1.0e-03;TKO;1000.00;1000.00;1.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;45389000.00;45389000.00
1051306;10010241;745395;Component 745395;0.09;KG;1000.00;1000.00;0.09;783.01;0.00;0.00;0.00;0.00;0.00;783.01;8511065.21;8511065.21
1051307;10010241;795639;Component 795639;0.81;KOM;1000.00;1000.00;0.81;655.00;0.00;0.00;0.00;0.00;0.00;655.00;802696.07;802696.07
1051308;10010241;795640;Component 795640;0.61;KOM;1000.00;1000.00;0.61;683.00;0.00;0.00;0.00;0.00;0.00;683.00;1116013.07;1116013.07
1051309;10010241;895087;Component 895087;4.80;KG;1000.00;1000.00;4.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1051310;10010242;70021354;Component 70021354;1.02;TKO;1000.00;1000.00;1.02;50.52;0.00;0.00;0.00;0.00;0.00;50.52;49529.41;49529.41
1051311;10010242;70021355;Component 70021355;1.02;TKO;1000.00;1000.00;1.02;49.95;0.00;0.00;0.00;0.00;0.00;49.95;48970.58;48970.58
1051312;10010242;70021356;Component 70021356;1.02;TKO;1000.00;1000.00;1.02;44.80;0.00;0.00;0.00;0.00;0.00;44.80;43921.56;43921.56
1051313;10010242;70021363;Component 70021363;1.02;TKO;1000.00;1000.00;1.02;43.50;0.00;0.00;20.00;0.00;0.00;63.50;42647.05;62254.90
1051314;10010242;70021368;Component 70021368;42.53;KOM;1000.00;1000.00;42.53;9145.00;0.00;0.00;0.00;0.00;0.00;9145.00;215004.46;215004.46
1051315;10010242;700540;Component 700540;0.04;TKO;1000.00;1000.00;0.04;13.14;0.00;0.00;0.00;0.00;0.00;13.14;305720.93;305720.93
1051316;10010242;700541;Component 700541;1.0e-03;TKO;1000.00;1000.00;1.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;45389000.00;45389000.00
1051317;10010242;745395;Component 745395;0.09;KG;1000.00;1000.00;0.09;783.01;0.00;0.00;0.00;0.00;0.00;783.01;8511065.21;8511065.21
1051318;10010242;795639;Component 795639;0.81;KOM;1000.00;1000.00;0.81;655.00;0.00;0.00;0.00;0.00;0.00;655.00;802696.07;802696.07
1051319;10010242;795640;Component 795640;0.61;KOM;1000.00;1000.00;0.61;683.00;0.00;0.00;0.00;0.00;0.00;683.00;1116013.07;1116013.07
1051320;10010242;895081;Component 895081;4.84;KG;1000.00;1000.00;4.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1051321;10010243;70021357;Component 70021357;1.02;TKO;1000.00;1000.00;1.02;3.60;0.00;0.00;0.00;0.00;0.00;3.60;3529.41;3529.41
1051322;10010243;70021358;Component 70021358;1.02;TKO;1000.00;1000.00;1.02;3.70;0.00;0.00;0.00;0.00;0.00;3.70;3627.45;3627.45
1051323;10010243;70021359;Component 70021359;1.02;TKO;1000.00;1000.00;1.02;2.00;0.00;0.00;0.00;0.00;0.00;2.00;1960.78;1960.78
1051324;10010243;70021366;Component 70021366;1.02;TKO;1000.00;1000.00;1.02;1.70;0.00;0.00;0.00;0.00;0.00;1.70;1666.66;1666.66
1051325;10010243;70021368;Component 70021368;42.53;KOM;1000.00;1000.00;42.53;9145.00;0.00;0.00;0.00;0.00;0.00;9145.00;215004.46;215004.46
1051326;10010243;700540;Component 700540;0.04;TKO;1000.00;1000.00;0.04;13.14;0.00;0.00;0.00;0.00;0.00;13.14;305720.93;305720.93
1051327;10010243;700541;Component 700541;1.0e-03;TKO;1000.00;1000.00;1.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;45389000.00;45389000.00
1051328;10010243;745395;Component 745395;0.09;KG;1000.00;1000.00;0.09;783.01;0.00;0.00;0.00;0.00;0.00;783.01;8511065.21;8511065.21
1051329;10010243;795639;Component 795639;0.81;KOM;1000.00;1000.00;0.81;655.00;0.00;0.00;0.00;0.00;0.00;655.00;802696.07;802696.07
1051330;10010243;795640;Component 795640;0.61;KOM;1000.00;1000.00;0.61;683.00;0.00;0.00;0.00;0.00;0.00;683.00;1116013.07;1116013.07
1051331;10010243;895091;Component 895091;4.80;KG;1000.00;1000.00;4.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1051332;10010245;70021311;Component 70021311;2.09;KG;1000.00;1000.00;2.09;164.80;0.00;0.00;0.00;0.00;0.00;164.80;78813.96;78813.96
1051333;10010245;70021369;Component 70021369;42.53;KOM;1000.00;1000.00;42.53;940.00;0.00;0.00;0.00;0.00;0.00;940.00;22099.96;22099.96
1051334;10010245;70021371;Component 70021371;1.02;TKO;1000.00;1000.00;1.02;59.07;0.00;0.00;0.00;0.00;0.00;59.07;57918.62;57918.62
1051335;10010245;70021373;Component 70021373;1.02;TKO;1000.00;1000.00;1.02;48.93;0.00;0.00;0.00;0.00;0.00;48.93;47970.58;47970.58
1051336;10010245;700540;Component 700540;0.04;TKO;1000.00;1000.00;0.04;13.14;0.00;0.00;0.00;0.00;0.00;13.14;305720.93;305720.93
1051337;10010245;700541;Component 700541;1.0e-03;TKO;1000.00;1000.00;1.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;45389000.00;45389000.00
1051338;10010245;745395;Component 745395;0.09;KG;1000.00;1000.00;0.09;783.01;0.00;0.00;0.00;0.00;0.00;783.01;8511065.21;8511065.21
1051339;10010245;795639;Component 795639;0.81;KOM;1000.00;1000.00;0.81;655.00;0.00;0.00;0.00;0.00;0.00;655.00;802696.07;802696.07
1051340;10010245;795640;Component 795640;0.61;KOM;1000.00;1000.00;0.61;683.00;0.00;0.00;0.00;0.00;0.00;683.00;1116013.07;1116013.07
1051341;10010245;795737;Component 795737;1.0e-03;KOM;1000.00;1000.00;1.0e-03;19.94;0.00;0.00;0.00;0.00;0.00;19.94;19941000.00;19941000.00
1051342;10010245;795980;Component 795980;0.01;KOM;1000.00;1000.00;0.01;74.89;0.00;0.00;0.00;0.00;0.00;74.89;7489900.00;7489900.00
1051343;10010245;80006712;Component 80006712;9.07;KG;1000.00;1000.00;9.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1051344;10010246;70021311;Component 70021311;2.09;KG;1000.00;1000.00;2.09;164.80;0.00;0.00;0.00;0.00;0.00;164.80;78813.96;78813.96
1051345;10010246;70021369;Component 70021369;42.53;KOM;1000.00;1000.00;42.53;940.00;0.00;0.00;0.00;0.00;0.00;940.00;22099.96;22099.96
1051346;10010246;70021370;Component 70021370;1.02;TKO;1000.00;1000.00;1.02;;;;;;;;;
1051347;10010246;70021372;Component 70021372;1.02;TKO;1000.00;1000.00;1.02;;;;;;;;;
1051348;10010246;700540;Component 700540;0.04;TKO;1000.00;1000.00;0.04;13.14;0.00;0.00;0.00;0.00;0.00;13.14;305720.93;305720.93
1051349;10010246;700541;Component 700541;1.0e-03;TKO;1000.00;1000.00;1.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;45389000.00;45389000.00
1051350;10010246;745395;Component 745395;0.09;KG;1000.00;1000.00;0.09;783.01;0.00;0.00;0.00;0.00;0.00;783.01;8511065.21;8511065.21
1051351;10010246;795639;Component 795639;0.81;KOM;1000.00;1000.00;0.81;655.00;0.00;0.00;0.00;0.00;0.00;655.00;802696.07;802696.07
1051352;10010246;795640;Component 795640;0.61;KOM;1000.00;1000.00;0.61;683.00;0.00;0.00;0.00;0.00;0.00;683.00;1116013.07;1116013.07
1051353;10010246;795737;Component 795737;1.0e-03;KOM;1000.00;1000.00;1.0e-03;19.94;0.00;0.00;0.00;0.00;0.00;19.94;19941000.00;19941000.00
1051354;10010246;795980;Component 795980;0.01;KOM;1000.00;1000.00;0.01;74.89;0.00;0.00;0.00;0.00;0.00;74.89;7489900.00;7489900.00
1051355;10010246;80006714;Component 80006714;9.59;KG;1000.00;1000.00;9.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1051356;10010250;10009983;Component 10009983;3060.00;KOM;1000.00;1000.00;3060.00;1562.00;0.00;0.00;0.00;0.00;0.00;1562.00;510.45;510.45
1051357;10010250;70020895;Component 70020895;1.02;TKO;1000.00;1000.00;1.02;10.00;0.00;0.00;0.00;7.00;0.00;17.00;9803.92;9803.92
1051358;10010250;70020933;Component 70020933;0.06;TKO;1000.00;1000.00;0.06;0.37;0.00;0.00;0.00;0.00;0.00;0.37;5812.50;5812.50
1051359;10010250;70021167;Component 70021167;1.42;KG;1000.00;1000.00;1.42;18.60;0.00;0.00;0.00;0.00;0.00;18.60;13025.21;13025.21
1051360;10010250;70021381;Component 70021381;1.02;TKO;1000.00;1000.00;1.02;0.30;0.00;0.00;0.00;0.00;0.00;0.30;294.11;294.11
1051361;10010250;700541;Component 700541;0.12;TKO;1000.00;1000.00;0.12;45.38;0.00;0.00;0.00;0.00;0.00;45.38;351852.71;351852.71
1051362;10010250;745282;Component 745282;87.40;M;1000.00;1000.00;87.40;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;311167.04;311167.04
1051363;10010250;745395;Component 745395;0.71;KG;1000.00;1000.00;0.71;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1096663.86;1096663.86
1051364;10010250;795661;Component 795661;3.06;TKO;1000.00;1000.00;3.06;19.67;0.00;0.00;0.00;0.00;0.00;19.67;6428.10;6428.10
1051365;10010251;10009983;Component 10009983;1020.00;KOM;1000.00;1000.00;1020.00;1562.00;0.00;0.00;0.00;0.00;0.00;1562.00;1531.37;1531.37
1051366;10010251;70020933;Component 70020933;0.02;TKO;1000.00;1000.00;0.02;0.37;0.00;0.00;0.00;0.00;0.00;0.37;17714.28;17714.28
1051367;10010251;70021382;Component 70021382;1.02;TKO;1000.00;1000.00;1.02;2.14;0.00;0.00;0.00;0.00;0.00;2.14;2098.03;2098.03
1051368;10010251;70021383;Component 70021383;1.02;TKO;1000.00;1000.00;1.02;1.70;0.00;0.00;0.00;0.00;0.00;1.70;1666.66;1666.66
1051369;10010251;700541;Component 700541;0.04;TKO;1000.00;1000.00;0.04;45.38;0.00;0.00;0.00;0.00;0.00;45.38;1055558.13;1055558.13
1051370;10010251;745282;Component 745282;28.75;M;1000.00;1000.00;28.75;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;945947.82;945947.82
1051371;10010251;745395;Component 745395;0.15;KG;1000.00;1000.00;0.15;783.01;0.00;0.00;0.00;0.00;0.00;783.01;5117764.70;5117764.70
1051372;10010252;70021391;Component 70021391;1.02;TKO;1000.00;1000.00;1.02;1.44;0.00;0.00;0.00;0.00;0.00;1.44;1411.76;1411.76
1051373;10010252;70021392;Component 70021392;1.02;TKO;1000.00;1000.00;1.02;1.44;0.00;0.00;0.00;0.00;0.00;1.44;1411.76;1411.76
1051374;10010252;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1051375;10010252;700541;Component 700541;0.06;TKO;1000.00;1000.00;0.06;45.38;0.00;0.00;0.00;0.00;0.00;45.38;667485.29;667485.29
1051376;10010252;745282;Component 745282;45.71;M;1000.00;1000.00;45.71;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;594929.23;594929.23
1051377;10010252;745395;Component 745395;0.31;KG;1000.00;1000.00;0.31;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2477905.06;2477905.06
1051378;10010252;795276;Component 795276;1.32;KG;1000.00;1000.00;1.32;17.00;0.00;0.00;0.00;0.00;0.00;17.00;12820.51;12820.51
1051379;10010252;796176;Component 796176;1.02;TKO;1000.00;1000.00;1.02;3.69;0.00;0.00;0.00;0.00;0.00;3.69;3626.47;3626.47
1051380;10010252;796180;Component 796180;34.06;KOM;1000.00;1000.00;34.06;28.00;0.00;0.00;0.00;0.00;0.00;28.00;821.88;821.88
1051381;10010252;796181;Component 796181;1.02;TKO;1000.00;1000.00;1.02;0.55;0.00;0.00;0.00;0.00;0.00;0.55;539.21;539.21
1051382;10010252;895152;Component 895152;250.66;KG;1000.00;1000.00;250.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1051383;10010253;70021393;Component 70021393;1.02;TKO;1000.00;1000.00;1.02;1.35;0.00;0.00;0.00;0.00;0.00;1.35;1323.52;1323.52
1051384;10010253;70021394;Component 70021394;1.02;TKO;1000.00;1000.00;1.02;1.35;0.00;0.00;0.00;0.00;0.00;1.35;1323.52;1323.52
1051385;10010253;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1051386;10010253;700541;Component 700541;0.06;TKO;1000.00;1000.00;0.06;45.38;0.00;0.00;0.00;0.00;0.00;45.38;667485.29;667485.29
1051387;10010253;745282;Component 745282;45.72;M;1000.00;1000.00;45.72;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;594838.14;594838.14
1051388;10010253;745395;Component 745395;0.31;KG;1000.00;1000.00;0.31;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2477905.06;2477905.06
1051389;10010253;795276;Component 795276;1.32;KG;1000.00;1000.00;1.32;17.00;0.00;0.00;0.00;0.00;0.00;17.00;12820.51;12820.51
1051390;10010253;796176;Component 796176;1.02;TKO;1000.00;1000.00;1.02;3.69;0.00;0.00;0.00;0.00;0.00;3.69;3626.47;3626.47
1051391;10010253;796180;Component 796180;34.06;KOM;1000.00;1000.00;34.06;28.00;0.00;0.00;0.00;0.00;0.00;28.00;821.88;821.88
1051392;10010253;796193;Component 796193;1.02;TKO;1000.00;1000.00;1.02;4.80;0.00;0.00;0.00;0.00;0.00;4.80;4705.88;4705.88
1051393;10010253;895150;Component 895150;250.66;KG;1000.00;1000.00;250.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1051394;10010254;70021395;Component 70021395;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1051395;10010254;70021396;Component 70021396;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1051396;10010254;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1051397;10010254;700541;Component 700541;0.06;TKO;1000.00;1000.00;0.06;45.38;0.00;0.00;0.00;0.00;0.00;45.38;667485.29;667485.29
1051398;10010254;745282;Component 745282;45.71;M;1000.00;1000.00;45.71;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;594929.23;594929.23
1051399;10010254;745395;Component 745395;0.31;KG;1000.00;1000.00;0.31;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2477905.06;2477905.06
1051400;10010254;795276;Component 795276;1.32;KG;1000.00;1000.00;1.32;17.00;0.00;0.00;0.00;0.00;0.00;17.00;12820.51;12820.51
1051401;10010254;796176;Component 796176;1.02;TKO;1000.00;1000.00;1.02;3.69;0.00;0.00;0.00;0.00;0.00;3.69;3626.47;3626.47
1051402;10010254;796177;Component 796177;1.02;TKO;1000.00;1000.00;1.02;1.50;0.00;0.00;0.00;0.00;0.00;1.50;1475.49;1475.49
1051403;10010254;796180;Component 796180;34.06;KOM;1000.00;1000.00;34.06;28.00;0.00;0.00;0.00;0.00;0.00;28.00;821.88;821.88
1051404;10010254;895151;Component 895151;250.66;KG;1000.00;1000.00;250.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1051405;10010255;70021397;Component 70021397;1.02;TKO;1000.00;1000.00;1.02;0.52;0.00;0.00;0.00;0.00;0.00;0.52;509.80;509.80
1051406;10010255;70021398;Component 70021398;1.02;TKO;1000.00;1000.00;1.02;0.49;0.00;0.00;0.00;0.00;0.00;0.49;480.39;480.39
1051407;10010255;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1051408;10010255;700541;Component 700541;0.06;TKO;1000.00;1000.00;0.06;45.38;0.00;0.00;0.00;0.00;0.00;45.38;667485.29;667485.29
1051409;10010255;745282;Component 745282;45.71;M;1000.00;1000.00;45.71;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;594929.23;594929.23
1051410;10010255;745395;Component 745395;0.31;KG;1000.00;1000.00;0.31;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2477905.06;2477905.06
1051411;10010255;795276;Component 795276;1.32;KG;1000.00;1000.00;1.32;17.00;0.00;0.00;0.00;0.00;0.00;17.00;12820.51;12820.51
1051412;10010255;796176;Component 796176;1.02;TKO;1000.00;1000.00;1.02;3.69;0.00;0.00;0.00;0.00;0.00;3.69;3626.47;3626.47
